v4_0,time,time,uk_only,geography,cpih1dim1,aggregate
95.8,Month,Jan-06,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
102.1,Month,Dec-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
101.9,Month,Nov-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
99.9,Month,Oct-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
103,Month,Sep-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
101,Month,Aug-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
98.7,Month,Jul-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
103.3,Month,Jun-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
103.8,Month,May-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
102.8,Month,Apr-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
104.5,Month,Mar-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
103.2,Month,Feb-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
101.6,Month,Jan-05,K02000001,United Kingdom,cpih1dim1S50200,05.2.0 Household Textiles
108.3,Month,Nov-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.2,Month,Oct-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
108.8,Month,Sep-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.4,Month,Aug-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.2,Month,Jul-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.6,Month,Jun-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
111.2,Month,May-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
107.7,Month,Apr-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.5,Month,Mar-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
110.7,Month,Feb-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
108.1,Month,Jan-18,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
109.2,Month,Dec-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
106.7,Month,Nov-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
106.9,Month,Oct-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
105,Month,Sep-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
105.4,Month,Aug-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
104.2,Month,Jul-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.3,Month,Jun-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.5,Month,May-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.3,Month,Apr-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.9,Month,Mar-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.4,Month,Feb-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.1,Month,Jan-17,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.6,Month,Dec-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102,Month,Nov-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.6,Month,Oct-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101,Month,Sep-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.4,Month,Aug-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.7,Month,Jul-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100,Month,Jun-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.6,Month,May-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.9,Month,Apr-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.9,Month,Mar-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.3,Month,Feb-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.8,Month,Jan-16,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.6,Month,Dec-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.3,Month,Nov-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.3,Month,Oct-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.3,Month,Sep-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.5,Month,Aug-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.4,Month,Jul-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.6,Month,Jun-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.5,Month,May-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.8,Month,Apr-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.5,Month,Mar-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.4,Month,Feb-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.8,Month,Jan-15,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.1,Month,Dec-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.7,Month,Nov-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.4,Month,Oct-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.1,Month,Sep-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.9,Month,Aug-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.9,Month,Jul-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.8,Month,Jun-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.3,Month,May-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.2,Month,Apr-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.1,Month,Mar-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.6,Month,Feb-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.8,Month,Jan-14,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.2,Month,Dec-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.6,Month,Nov-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
103.8,Month,Oct-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.4,Month,Sep-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.9,Month,Aug-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.8,Month,Jul-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.6,Month,Jun-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.7,Month,May-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.6,Month,Apr-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.8,Month,Mar-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.3,Month,Feb-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.3,Month,Jan-13,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.5,Month,Dec-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.6,Month,Nov-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.8,Month,Oct-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.6,Month,Sep-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.9,Month,Aug-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.8,Month,Jul-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.5,Month,Jun-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.9,Month,May-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.4,Month,Apr-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.4,Month,Mar-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.5,Month,Feb-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.9,Month,Jan-12,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.9,Month,Dec-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102,Month,Nov-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
102.1,Month,Oct-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.3,Month,Sep-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.5,Month,Aug-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101.1,Month,Jul-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.1,Month,Jun-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.7,Month,May-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
100.4,Month,Apr-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.7,Month,Mar-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.6,Month,Feb-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.7,Month,Jan-11,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
101,Month,Dec-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
99.3,Month,Nov-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98,Month,Oct-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.9,Month,Sep-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.5,Month,Aug-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97.9,Month,Jul-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.1,Month,Jun-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97.8,Month,May-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.3,Month,Apr-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.8,Month,Mar-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.3,Month,Feb-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97.9,Month,Jan-10,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
98.4,Month,Dec-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97.4,Month,Nov-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97.7,Month,Oct-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
97,Month,Sep-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
95.8,Month,Aug-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
93.3,Month,Jul-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
94.3,Month,Jun-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
93.4,Month,May-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
94.1,Month,Apr-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
94.3,Month,Mar-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.3,Month,Feb-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.1,Month,Jan-09,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88.8,Month,Dec-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.2,Month,Nov-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.3,Month,Oct-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.6,Month,Sep-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.4,Month,Aug-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.1,Month,Jul-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90,Month,Jun-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.4,Month,May-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.5,Month,Apr-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.6,Month,Mar-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.3,Month,Feb-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.6,Month,Jan-08,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
91.7,Month,Dec-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
91.3,Month,Nov-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.7,Month,Oct-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.2,Month,Sep-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88.4,Month,Aug-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89,Month,Jul-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88.8,Month,Jun-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.5,Month,May-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.5,Month,Apr-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.3,Month,Mar-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
87.5,Month,Feb-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
86.6,Month,Jan-07,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88,Month,Dec-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88,Month,Nov-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88,Month,Oct-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92,Month,Sep-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.5,Month,Aug-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88.4,Month,Jul-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
87.4,Month,Jun-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
88,Month,May-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
87.2,Month,Apr-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
87.3,Month,Mar-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
89.8,Month,Feb-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
90.2,Month,Jan-06,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.1,Month,Dec-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.2,Month,Nov-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.3,Month,Oct-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
93.1,Month,Sep-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
93.3,Month,Aug-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.3,Month,Jul-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.1,Month,Jun-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92,Month,May-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
92.3,Month,Apr-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
91.6,Month,Mar-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
93.5,Month,Feb-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
91.7,Month,Jan-05,K02000001,United Kingdom,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs"
109.1,Month,Nov-18,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
111.3,Month,Oct-18,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
109.7,Month,Sep-18,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
111.6,Month,Aug-18,K02000001,United Kingdom,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods
