V4_0,mmm-yy,time,uk-only,geography,cpih1dim1aggid,aggregate
90.8,Dec-08,Dec-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
93.7,Nov-08,Nov-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.5,Oct-08,Oct-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.6,Sep-08,Sep-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.4,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.3,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
93.3,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.4,May-08,May-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.6,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
92.6,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
93.8,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.7,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.2,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.1,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.9,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.8,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.4,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.4,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.2,Jun-07,Jun-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.1,May-07,May-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.2,Apr-07,Apr-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.4,Mar-07,Mar-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.9,Feb-07,Feb-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.9,Jan-07,Jan-07,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.1,Dec-06,Dec-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.5,Nov-06,Nov-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.1,Oct-06,Oct-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.7,Sep-06,Sep-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.4,Aug-06,Aug-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.6,Jul-06,Jul-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.5,Jun-06,Jun-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.0,May-06,May-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.2,Apr-06,Apr-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.0,Mar-06,Mar-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.0,Feb-06,Feb-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.2,Jan-06,Jan-06,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.8,Dec-05,Dec-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.2,Nov-05,Nov-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.9,Oct-05,Oct-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.2,Sep-05,Sep-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.8,Aug-05,Aug-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
88.6,Jul-05,Jul-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.0,Jun-05,Jun-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.1,May-05,May-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
89.3,Apr-05,Apr-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.6,Mar-05,Mar-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
91.9,Feb-05,Feb-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
90.6,Jan-05,Jan-05,K02000001,United Kingdom,cpih1dim1S90303,"09.3.3 Gardens, plants and flowers"
104.6,Nov-18,Nov-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.9,Oct-18,Oct-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.7,Sep-18,Sep-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.6,Aug-18,Aug-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.7,Jul-18,Jul-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.5,Jun-18,Jun-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.4,May-18,May-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.4,Apr-18,Apr-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.4,Mar-18,Mar-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.0,Feb-18,Feb-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
103.4,Jan-18,Jan-18,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.9,Dec-17,Dec-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
104.0,Nov-17,Nov-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
103.1,Oct-17,Oct-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
103.1,Sep-17,Sep-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
103.0,Aug-17,Aug-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.9,Jul-17,Jul-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.5,Jun-17,Jun-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.5,May-17,May-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.4,Apr-17,Apr-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.7,Mar-17,Mar-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
102.4,Feb-17,Feb-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.9,Jan-17,Jan-17,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
101.6,Dec-16,Dec-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
101.0,Nov-16,Nov-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
101.0,Oct-16,Oct-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.4,Sep-16,Sep-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.5,Aug-16,Aug-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.1,Jul-16,Jul-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.6,Jun-16,Jun-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.4,May-16,May-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.1,Apr-16,Apr-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.5,Mar-16,Mar-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.2,Feb-16,Feb-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.9,Jan-16,Jan-16,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.4,Dec-15,Dec-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.9,Nov-15,Nov-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.6,Oct-15,Oct-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.6,Sep-15,Sep-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.3,Aug-15,Aug-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.3,Jul-15,Jul-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.2,Jun-15,Jun-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.3,May-15,May-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.4,Apr-15,Apr-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.5,Mar-15,Mar-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.1,Feb-15,Feb-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.4,Jan-15,Jan-15,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.8,Dec-14,Dec-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
100.2,Nov-14,Nov-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.7,Oct-14,Oct-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.7,Sep-14,Sep-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.8,Aug-14,Aug-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.8,Jul-14,Jul-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.5,Jun-14,Jun-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.5,May-14,May-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
98.9,Apr-14,Apr-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.1,Mar-14,Mar-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
99.0,Feb-14,Feb-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
98.4,Jan-14,Jan-14,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.8,Dec-13,Dec-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
98.2,Nov-13,Nov-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.6,Oct-13,Oct-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.5,Sep-13,Sep-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.5,Aug-13,Aug-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.2,Jul-13,Jul-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.1,Jun-13,Jun-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.5,May-13,May-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
96.8,Apr-13,Apr-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
97.1,Mar-13,Mar-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
96.3,Feb-13,Feb-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
96.5,Jan-13,Jan-13,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
96.5,Dec-12,Dec-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
95.8,Nov-12,Nov-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.8,Oct-12,Oct-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.7,Sep-12,Sep-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.6,Aug-12,Aug-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.5,Jul-12,Jul-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
95.2,Jun-12,Jun-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
95.1,May-12,May-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.7,Apr-12,Apr-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.7,Mar-12,Mar-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
93.8,Feb-12,Feb-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.9,Jan-12,Jan-12,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.5,Dec-11,Dec-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.7,Nov-11,Nov-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.5,Oct-11,Oct-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.3,Sep-11,Sep-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
94.1,Aug-11,Aug-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
93.1,Jul-11,Jul-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
93.5,Jun-11,Jun-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
92.4,May-11,May-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
91.5,Apr-11,Apr-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
91.4,Mar-11,Mar-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
91.9,Feb-11,Feb-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
91.1,Jan-11,Jan-11,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
89.8,Dec-10,Dec-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
89.3,Nov-10,Nov-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.9,Oct-10,Oct-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.7,Sep-10,Sep-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.7,Aug-10,Aug-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.6,Jul-10,Jul-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.6,Jun-10,Jun-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
88.0,May-10,May-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
87.5,Apr-10,Apr-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
87.4,Mar-10,Mar-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
87.4,Feb-10,Feb-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
86.9,Jan-10,Jan-10,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
85.9,Dec-09,Dec-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
85.7,Nov-09,Nov-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
85.4,Oct-09,Oct-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
85.3,Sep-09,Sep-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
84.8,Aug-09,Aug-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
84.9,Jul-09,Jul-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
84.7,Jun-09,Jun-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
84.9,May-09,May-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
85.0,Apr-09,Apr-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
84.8,Mar-09,Mar-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
83.8,Feb-09,Feb-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
83.4,Jan-09,Jan-09,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
82.3,Dec-08,Dec-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
82.8,Nov-08,Nov-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
82.1,Oct-08,Oct-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
82.1,Sep-08,Sep-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
81.3,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
81.2,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
80.6,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
79.5,May-08,May-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
78.9,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
79.2,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
79.3,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
79.0,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
78.8,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
78.3,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
77.0,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.8,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
75.8,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.8,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.5,Jun-07,Jun-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.4,May-07,May-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.6,Apr-07,Apr-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.0,Mar-07,Mar-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
76.0,Feb-07,Feb-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
74.8,Jan-07,Jan-07,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
75.5,Dec-06,Dec-06,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
75.4,Nov-06,Nov-06,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
75.3,Oct-06,Oct-06,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
75.2,Sep-06,Sep-06,K02000001,United Kingdom,cpih1dim1S90304,"09.3.4/5 Pets, related products and services"
